"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","btree_height","adaptive_hash_hash_searches","adaptive_hash_non_hash_searches","background_log_sync","buffer_pool_dump_status","buffer_pool_load_status","buffer_pool_resize_status","buffer_pool_load_incomplete","buffer_pool_pages_data","buffer_pool_bytes_data","buffer_pool_pages_dirty","buffer_pool_bytes_dirty","buffer_pool_pages_flushed","buffer_pool_pages_free","buffer_pool_pages_made_not_young","buffer_pool_pages_made_young","buffer_pool_pages_misc","buffer_pool_pages_old","buffer_pool_pages_total","buffer_pool_pages_lru_flushed","buffer_pool_pages_lru_freed","buffer_pool_pages_split","buffer_pool_read_ahead_rnd","buffer_pool_read_ahead","buffer_pool_read_ahead_evicted","buffer_pool_read_requests","buffer_pool_reads","buffer_pool_wait_free","buffer_pool_write_requests","checkpoint_age","checkpoint_max_age","data_fsyncs","data_pending_fsyncs","data_pending_reads","data_pending_writes","data_read","data_reads","data_writes","data_written","dblwr_pages_written","dblwr_writes","deadlocks","history_list_length","ibuf_discarded_delete_marks","ibuf_discarded_deletes","ibuf_discarded_inserts","ibuf_free_list","ibuf_merged_delete_marks","ibuf_merged_deletes","ibuf_merged_inserts","ibuf_merges","ibuf_segment_size","ibuf_size","log_waits","log_write_requests","log_writes","lsn_current","lsn_flushed","lsn_last_checkpoint","master_thread_active_loops","master_thread_idle_loops","max_trx_id","mem_adaptive_hash","mem_dictionary","os_log_written","page_size","pages_created","pages_read","pages_written","row_lock_current_waits","row_lock_time","row_lock_time_avg","row_lock_time_max","row_lock_waits","num_open_files","truncated_status_writes","available_undo_logs","undo_truncations","page_compression_saved","num_pages_page_compressed","num_page_compressed_trim_op","num_pages_page_decompressed","num_pages_page_compression_error","num_pages_encrypted","num_pages_decrypted","have_lz4","have_lzo","have_lzma","have_bzip2","have_snappy","have_punch_hole","defragment_compression_failures","defragment_failures","defragment_count","instant_alter_column","onlineddl_rowlog_rows","onlineddl_rowlog_pct_used","onlineddl_pct_progress","encryption_rotation_pages_read_from_cache","encryption_rotation_pages_read_from_disk","encryption_rotation_pages_modified","encryption_rotation_pages_flushed","encryption_rotation_estimated_iops","encryption_n_merge_blocks_encrypted","encryption_n_merge_blocks_decrypted","encryption_n_rowlog_blocks_encrypted","encryption_n_rowlog_blocks_decrypted","encryption_n_temp_blocks_encrypted","encryption_n_temp_blocks_decrypted","encryption_num_key_requests","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"62",7,"avg-run",10000,"true","uniform","READ",2,0,0,1328251,NA,"Buffer",NA,"OFF",231562,3793911808,10286,168525824,40395482,28022,237983,1038837,0,85458,259584,4184,16315969,1635793,0,0,19,4355961880,157410,0,508592478,54486991,80819529,28782260,0,0,0,2579005440,157419,40484973,781033881600,7275281,89491,0,321,0,0,0,0,0,0,0,0,2,1,0,203982298,27965026,4402689044223,4402689044223,4402634557232,1089,1327171,264088022,0,26583824,503985533887,16384,35963308,157410,40395482,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,55145,1813.40103363859,50035,172.143199760168,33,8759,434,542,50035,NA
"63",7,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1328251,NA,"Buffer",NA,"OFF",231562,3793911808,10286,168525824,40395482,28022,237983,1038837,0,85458,259584,4184,16315969,1635793,0,0,19,4355961880,157410,0,508592478,54486991,80819529,28782260,0,0,0,2579005440,157419,40484973,781033881600,7275281,89491,0,321,0,0,0,0,0,0,0,0,2,1,0,203982298,27965026,4402689044223,4402689044223,4402634557232,1089,1327171,264088022,0,26583824,503985533887,16384,35963308,157410,40395482,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,55145,1813.40103363859,49965,922.76991894326,293,329471,1431,1685,49965,NA
"64",8,"extend",10000,"true","uniform","EXTEND",2,0,0,1328755,NA,"Buffer",NA,"OFF",228580,3745054720,7891,129286144,41099001,31004,242742,1124550,0,84363,259584,4184,16315969,1635957,0,0,19,4384597243,157438,0,516650749,55457865,80819529,29289860,0,0,0,2579464192,157447,41191225,797667721216,7587018,92224,0,165,0,0,0,0,0,0,0,0,2,1,0,207267339,28465600,4408963568705,4408963568705,4408908110840,1089,1327675,265088022,0,26583824,510260058369,16384,36032940,157438,41099001,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503329,993.386035773818,500000,1003.110448,465,70655,1594,2305,500000,NA
"65",8,"run",10000,"true","uniform","READ",2,0,0,1328818,NA,"Buffer",NA,"OFF",231496,3792830464,9078,148733952,41171003,28088,242742,1124550,0,85434,259584,4184,16315969,1636419,0,0,19,4387633978,157438,0,517494290,66172366,80819529,29340603,0,0,0,2579464192,157447,41263484,799315165184,7615568,92481,0,863,0,0,0,0,0,0,0,0,2,1,0,207600262,28515625,4409554039608,4409554039608,4409487867242,1089,1327738,265187930,0,26583824,510850529272,16384,36042565,157438,41171003,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,52333,1910.84019643437,50046,194.369460096711,48,1345,452,557,50046,NA
"66",8,"run",10000,"true","uniform","UPDATE",2,0,0,1328818,NA,"Buffer",NA,"OFF",231496,3792830464,9078,148733952,41171003,28088,242742,1124550,0,85434,259584,4184,16315969,1636419,0,0,19,4387633978,157438,0,517494290,66172366,80819529,29340603,0,0,0,2579464192,157447,41263484,799315165184,7615568,92481,0,863,0,0,0,0,0,0,0,0,2,1,0,207600262,28515625,4409554039608,4409554039608,4409487867242,1089,1327738,265187930,0,26583824,510850529272,16384,36042565,157438,41171003,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,52333,1910.84019643437,49954,843.828582295712,419,45087,1353,1866,49954,NA
"67",8,"reference",10000,"true","uniform","READ",2,0,0,1328935,NA,"Buffer",NA,"OFF",258064,4228120576,7435,121815040,41247202,1520,324106,1196751,0,95241,259584,4340,16371884,1636888,0,2,19,4390546447,234623,0,518347181,53173645,80819529,29391572,0,0,0,3844063232,234632,41340031,801090715648,7647741,92829,0,0,0,0,0,0,0,0,0,0,2,1,0,207932081,28565604,4410150010267,4410149895698,4410096836622,1089,1327855,265287668,0,26583824,511446499931,16384,36059635,234623,41247202,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,102963,971.22267222206,50131,671.035866030999,45,93631,4999,5863,50131,NA
"68",8,"reference",10000,"true","uniform","UPDATE",2,0,0,1328935,NA,"Buffer",NA,"OFF",258064,4228120576,7435,121815040,41247202,1520,324106,1196751,0,95241,259584,4340,16371884,1636888,0,2,19,4390546447,234623,0,518347181,53173645,80819529,29391572,0,0,0,3844063232,234632,41340031,801090715648,7647741,92829,0,0,0,0,0,0,0,0,0,0,2,1,0,207932081,28565604,4410150010267,4410149895698,4410096836622,1089,1327855,265287668,0,26583824,511446499931,16384,36059635,234623,41247202,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,102963,971.22267222206,49869,1380.48653472097,393,220799,5723,6747,49869,NA
"69",8,"clean-run",10000,"true","uniform","READ",2,0,0,1329026,NA,"Buffer",NA,"OFF",258050,4227891200,9517,155926528,41405945,1534,324107,1235581,0,95236,259584,4359,16463192,1641805,0,2,19,4394467052,234628,0,519593127,62736865,80819529,29443856,0,0,0,3844145152,234637,41499067,804137910272,7674984,93122,0,338,0,0,0,0,0,0,0,0,2,1,0,208381523,28616106,4411142964133,4411142964133,4411080227268,1090,1327945,265388386,0,26583824,512439453797,16384,36159471,234628,41405945,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,54983,1818.74397541058,50084,197.093123552432,51,5159,456,562,50084,NA
"70",8,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1329026,NA,"Buffer",NA,"OFF",258050,4227891200,9517,155926528,41405945,1534,324107,1235581,0,95236,259584,4359,16463192,1641805,0,2,19,4394467052,234628,0,519593127,62736865,80819529,29443856,0,0,0,3844145152,234637,41499067,804137910272,7674984,93122,0,338,0,0,0,0,0,0,0,0,2,1,0,208381523,28616106,4411142964133,4411142964133,4411080227268,1090,1327945,265388386,0,26583824,512439453797,16384,36159471,234628,41405945,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,54983,1818.74397541058,49916,894.217966183188,424,718335,1474,1892,49916,NA
"71",8,"avg-run",10000,"true","uniform","READ",2,0,0,1329121,NA,"Buffer",NA,"OFF",224633,3680387072,6806,111509504,41526396,34951,324107,1235590,0,82915,259584,4362,16549792,1647505,0,2,19,4397911061,234630,0,520608195,32358510,80819529,29505602,0,0,0,3844177920,234639,41619779,806524960768,7700227,93383,0,457,0,0,0,0,0,0,0,0,2,1,0,208804501,28676172,4411938825556,4411938825556,4411906467046,1090,1328040,265508248,0,26583824,513235315220,16384,36264012,234630,41526396,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,55963,1786.89491271018,50077,167.894782035665,34,7211,432,548,50077,NA
"72",8,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1329121,NA,"Buffer",NA,"OFF",224633,3680387072,6806,111509504,41526396,34951,324107,1235590,0,82915,259584,4362,16549792,1647505,0,2,19,4397911061,234630,0,520608195,32358510,80819529,29505602,0,0,0,3844177920,234639,41619779,806524960768,7700227,93383,0,457,0,0,0,0,0,0,0,0,2,1,0,208804501,28676172,4411938825556,4411938825556,4411906467046,1090,1328040,265508248,0,26583824,513235315220,16384,36264012,234630,41526396,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,55963,1786.89491271018,49923,943.97896761012,278,27103,1441,1640,49923,NA
"73",9,"extend",10000,"true","uniform","EXTEND",2,0,0,1329645,NA,"Buffer",NA,"OFF",237581,3892527104,9039,148094976,42214983,22003,357939,1326204,0,87680,259584,4362,16549792,1648616,0,2,19,4427679012,247427,0,529037637,59405686,80819529,30012443,0,0,0,4053843968,247436,42310724,822135422976,7964443,95741,0,375,0,0,0,0,0,0,0,0,2,1,0,212162525,29176773,4417309652788,4417309652788,4417250247102,1090,1328564,266508248,0,26583824,518606142452,16384,36330971,247427,42214983,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523483,955.140854621831,500000,1043.88426,451,335359,1614,3001,500000,NA
"74",9,"run",10000,"true","uniform","READ",2,0,0,1329709,NA,"Buffer",NA,"OFF",237841,3896786944,7426,121667584,42286101,21743,357939,1326204,0,87814,259584,4362,16549792,1648627,0,2,19,4430788693,247427,0,529895903,57076808,80819529,30063101,0,0,0,4053843968,247436,42382084,823735222272,7990970,95983,0,546,0,0,0,0,0,0,0,0,2,1,0,212499460,29226775,4417842038359,4417842038359,4417784961551,1090,1328628,266608110,0,26583824,519138528023,16384,36338115,247427,42286101,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,52000,1923.07692307692,50069,201.27663823923,55,5063,466,569,50069,NA
"75",9,"run",10000,"true","uniform","UPDATE",2,0,0,1329709,NA,"Buffer",NA,"OFF",237841,3896786944,7426,121667584,42286101,21743,357939,1326204,0,87814,259584,4362,16549792,1648627,0,2,19,4430788693,247427,0,529895903,57076808,80819529,30063101,0,0,0,4053843968,247436,42382084,823735222272,7990970,95983,0,546,0,0,0,0,0,0,0,0,2,1,0,212499460,29226775,4417842038359,4417842038359,4417784961551,1090,1328628,266608110,0,26583824,519138528023,16384,36338115,247427,42286101,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,52000,1923.07692307692,49931,830.44797820993,369,43199,1399,1805,49931,NA
"76",9,"reference",10000,"true","uniform","READ",2,0,0,1329835,NA,"Buffer",NA,"OFF",258156,4229627904,6941,113721344,42360483,1428,446007,1405313,0,95301,259584,4484,16617449,1649115,0,2,19,4433787612,331214,0,530776685,45912968,80819529,30114091,0,0,0,5426610176,331223,42456802,825435668480,8020381,96319,0,29,0,0,0,0,0,0,0,0,2,1,0,212834977,29276852,4418437122003,4418437122003,4418391209035,1090,1328754,266708092,0,26583824,519733611667,16384,36353608,331214,42360483,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,111945,893.295814909107,50009,725.870023395789,48,21535,5407,6287,50009,NA
"77",9,"reference",10000,"true","uniform","UPDATE",2,0,0,1329835,NA,"Buffer",NA,"OFF",258156,4229627904,6941,113721344,42360483,1428,446007,1405313,0,95301,259584,4484,16617449,1649115,0,2,19,4433787612,331214,0,530776685,45912968,80819529,30114091,0,0,0,5426610176,331223,42456802,825435668480,8020381,96319,0,29,0,0,0,0,0,0,0,0,2,1,0,212834977,29276852,4418437122003,4418437122003,4418391209035,1090,1328754,266708092,0,26583824,519733611667,16384,36353608,331214,42360483,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,111945,893.295814909107,49991,1503.17963233382,416,257407,6255,7323,49991,NA
"78",9,"clean-run",10000,"true","uniform","READ",2,0,0,1329929,NA,"Buffer",NA,"OFF",257766,4223238144,6723,110149632,42521643,1818,446008,1457855,0,95163,259584,4557,16707526,1652572,0,2,20,4437806569,331219,0,532058125,45802358,80819529,30166892,0,0,0,5426692096,331228,42618296,828483436544,8045243,96653,0,0,0,0,0,0,0,0,0,0,2,1,0,213294932,29327729,4419475923253,4419475848865,4419430120895,1091,1328847,266809454,0,26583824,520772412917,16384,36455166,331219,42521643,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56450,1771.47918511957,49827,203.728922070363,57,7327,471,576,49827,NA
"79",9,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1329929,NA,"Buffer",NA,"OFF",257766,4223238144,6723,110149632,42521643,1818,446008,1457855,0,95163,259584,4557,16707526,1652572,0,2,20,4437806569,331219,0,532058125,45802358,80819529,30166892,0,0,0,5426692096,331228,42618296,828483436544,8045243,96653,0,0,0,0,0,0,0,0,0,0,2,1,0,213294932,29327729,4419475923253,4419475848865,4419430120895,1091,1328847,266809454,0,26583824,520772412917,16384,36455166,331219,42521643,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56450,1771.47918511957,50173,913.699858489626,430,175103,1546,1892,50173,NA
"80",9,"avg-run",10000,"true","uniform","READ",2,0,0,1330027,NA,"Buffer",NA,"OFF",223978,3669655552,5025,82329600,42644415,35606,446008,1457864,0,82698,259584,4560,16798100,1658655,0,2,20,4441253868,331223,0,533072814,23130319,80819529,30228522,0,0,0,5426757632,331232,42741334,830923931648,8071427,96919,0,683,0,0,0,0,0,0,0,0,2,1,0,213715640,29387657,4420349066779,4420349066779,4420325936460,1091,1328945,266929016,0,26583824,521645556443,16384,36560366,331223,42644415,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,58165,1719.24696982722,50227,181.156728452824,34,5055,448,555,50227,NA
"81",9,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1330027,NA,"Buffer",NA,"OFF",223978,3669655552,5025,82329600,42644415,35606,446008,1457864,0,82698,259584,4560,16798100,1658655,0,2,20,4441253868,331223,0,533072814,23130319,80819529,30228522,0,0,0,5426757632,331232,42741334,830923931648,8071427,96919,0,683,0,0,0,0,0,0,0,0,2,1,0,213715640,29387657,4420349066779,4420349066779,4420325936460,1091,1328945,266929016,0,26583824,521645556443,16384,36560366,331223,42644415,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,58165,1719.24696982722,49773,976.967693327708,289,140031,1469,1678,49773,NA
"82",10,"extend",10000,"true","uniform","EXTEND",2,0,0,1330566,NA,"Buffer",NA,"OFF",244757,4010098688,7689,125976576,43332332,14827,495757,1551941,0,90329,259584,4560,16798100,1658672,0,2,20,4471294392,353320,0,541573655,56425800,80819529,30735323,0,0,0,5788794880,353329,43431550,846398046208,8327983,99218,0,540,0,0,0,0,0,0,0,0,2,1,0,217093203,29888248,4425786131138,4425786131138,4425729705338,1091,1329484,267929016,0,26583824,527082620802,16384,36625472,353320,43332332,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538035,929.307572927412,500000,1072.782012,483,48767,1734,2751,500000,NA
"83",10,"run",10000,"true","uniform","READ",2,0,0,1330635,NA,"Buffer",NA,"OFF",244713,4009377792,6170,101089280,43404947,14871,495757,1551941,0,90353,259584,4560,16798100,1658925,0,2,20,4474410865,353320,0,542431873,54235602,80819529,30785927,0,0,0,5788794880,353329,43504235,848026353664,8354927,99462,0,374,0,0,0,0,0,0,0,0,2,1,0,217431843,29938201,4426369546335,4426369546335,4426315310733,1091,1329553,268028786,0,26583824,527666035999,16384,36633428,353320,43404947,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56402,1772.98677351867,50115,206.212591040607,55,7055,472,574,50115,NA
"84",10,"run",10000,"true","uniform","UPDATE",2,0,0,1330635,NA,"Buffer",NA,"OFF",244713,4009377792,6170,101089280,43404947,14871,495757,1551941,0,90353,259584,4560,16798100,1658925,0,2,20,4474410865,353320,0,542431873,54235602,80819529,30785927,0,0,0,5788794880,353329,43504235,848026353664,8354927,99462,0,374,0,0,0,0,0,0,0,0,2,1,0,217431843,29938201,4426369546335,4426369546335,4426315310733,1091,1329553,268028786,0,26583824,527666035999,16384,36633428,353320,43404947,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56402,1772.98677351867,49885,914.164859176105,359,41695,1549,1859,49885,NA
"85",10,"reference",10000,"true","uniform","READ",2,0,0,1330765,NA,"Buffer",NA,"OFF",258048,4227858432,7916,129695744,43476973,1536,587830,1637089,0,95236,259584,4694,16875794,1659365,0,2,20,4477451119,441397,0,543319547,59345236,80819529,30836891,0,0,0,7231848448,441406,43576784,849686151168,8384034,99811,0,863,0,0,0,0,0,0,0,0,2,1,0,217766720,29988216,4426971114559,4426971114559,4426911769323,1091,1329683,268128626,0,26583824,528267604223,16384,36647710,441397,43476973,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,117238,852.965761954315,50080,775.994888178914,47,186623,5763,6611,50080,NA
"86",10,"reference",10000,"true","uniform","UPDATE",2,0,0,1330765,NA,"Buffer",NA,"OFF",258048,4227858432,7916,129695744,43476973,1536,587830,1637089,0,95236,259584,4694,16875794,1659365,0,2,20,4477451119,441397,0,543319547,59345236,80819529,30836891,0,0,0,7231848448,441406,43576784,849686151168,8384034,99811,0,863,0,0,0,0,0,0,0,0,2,1,0,217766720,29988216,4426971114559,4426971114559,4426911769323,1091,1329683,268128626,0,26583824,528267604223,16384,36647710,441397,43476973,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,117238,852.965761954315,49920,1559.93523637821,437,326399,6647,7699,49920,NA
"87",10,"clean-run",10000,"true","uniform","READ",2,0,0,1330859,NA,"Buffer",NA,"OFF",257916,4225695744,7535,123453440,43644485,1668,587831,1694164,0,95197,259584,4748,16966386,1663832,0,2,20,4481513070,441402,0,544622591,54232760,80819529,30889993,0,0,0,7231930368,441411,43744640,852891811840,8412181,100155,0,0,0,0,0,0,0,0,0,0,2,1,0,218232489,30039389,4428107361150,4428107198391,4428053128390,1092,1329776,268230618,0,26583824,529403850814,16384,36751069,441402,43644485,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,53709,1861.88534510045,49569,199.331235247836,53,7587,464,569,49569,NA
"88",10,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1330859,NA,"Buffer",NA,"OFF",257916,4225695744,7535,123453440,43644485,1668,587831,1694164,0,95197,259584,4748,16966386,1663832,0,2,20,4481513070,441402,0,544622591,54232760,80819529,30889993,0,0,0,7231930368,441411,43744640,852891811840,8412181,100155,0,0,0,0,0,0,0,0,0,0,2,1,0,218232489,30039389,4428107361150,4428107198391,4428053128390,1092,1329776,268230618,0,26583824,529403850814,16384,36751069,441402,43644485,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,53709,1861.88534510045,50431,859.997759314707,430,121535,1499,1851,50431,NA
"89",10,"avg-run",10000,"true","uniform","READ",2,0,0,1330963,NA,"Buffer",NA,"OFF",222526,3645865984,5627,92192768,43769169,37058,587831,1694173,0,82163,259584,4751,17056919,1671670,0,2,20,4485008862,441406,0,545655443,24341610,80819529,30951812,0,0,0,7231995904,441415,43869610,855399874560,8440578,100441,0,713,0,0,0,0,0,0,0,0,2,1,0,218654304,30099432,4428995823027,4428995823027,4428971481417,1092,1329880,268350426,0,26583824,530292312691,16384,36858491,441406,43769169,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62371,1603.30923025124,50104,190.729163340252,36,5239,460,562,50104,NA
"90",10,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1330963,NA,"Buffer",NA,"OFF",222526,3645865984,5627,92192768,43769169,37058,587831,1694173,0,82163,259584,4751,17056919,1671670,0,2,20,4485008862,441406,0,545655443,24341610,80819529,30951812,0,0,0,7231995904,441415,43869610,855399874560,8440578,100441,0,713,0,0,0,0,0,0,0,0,2,1,0,218654304,30099432,4428995823027,4428995823027,4428971481417,1092,1329880,268350426,0,26583824,530292312691,16384,36858491,441406,43769169,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62371,1603.30923025124,49896,1049.92207792208,280,27215,1483,1665,49896,NA
"91",11,"extend",10000,"true","uniform","EXTEND",2,0,0,1331513,NA,"Buffer",NA,"OFF",244549,4006690816,6944,113770496,44481135,15035,640539,1788543,0,90252,259584,4751,17056919,1673165,0,2,20,4515126347,464928,0,554150555,54784768,80819529,31459017,0,0,0,7617380352,464937,44584036,871579779072,8716165,102901,0,816,0,0,0,0,0,0,0,0,2,1,0,222036699,30600055,4434971642387,4434971642387,4434916857619,1092,1330430,269350426,0,26583824,536268132051,16384,36930582,464928,44481135,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,549347,910.171530926718,500000,1095.509204,481,47999,1748,3057,500000,NA
"92",11,"run",10000,"true","uniform","READ",2,0,0,1331583,NA,"Buffer",NA,"OFF",244754,4010049536,7253,118833152,44555829,14830,640539,1788543,0,90361,259584,4751,17056919,1673609,0,2,20,4518286461,464928,0,555021718,55377695,80819529,31509735,0,0,0,7617380352,464937,44659008,873305718784,8746815,103179,0,0,0,0,0,0,0,0,0,0,2,1,0,222376914,30650037,4435608097075,4435608002209,4435552719380,1092,1330500,269450238,0,26583824,536904586739,16384,36938313,464928,44555829,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56938,1756.2963223155,50094,217.769373577674,60,7319,480,586,50094,NA
"93",11,"run",10000,"true","uniform","UPDATE",2,0,0,1331583,NA,"Buffer",NA,"OFF",244754,4010049536,7253,118833152,44555829,14830,640539,1788543,0,90361,259584,4751,17056919,1673609,0,2,20,4518286461,464928,0,555021718,55377695,80819529,31509735,0,0,0,7617380352,464937,44659008,873305718784,8746815,103179,0,0,0,0,0,0,0,0,0,0,2,1,0,222376914,30650037,4435608097075,4435608002209,4435552719380,1092,1330500,269450238,0,26583824,536904586739,16384,36938313,464928,44555829,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56938,1756.2963223155,49906,912.798080391135,385,153471,1507,1925,49906,NA
